519	152	88	48
19	195	151	48
278	15	80	48
106	6	2	48
34	187	854	48
2097	96	1012	48
0	4	7	48
14	169	1	48
6	7	1	48
1261	37	3054	48
46	46	353	48
1999	137	1506	48
21	70	0	48
5177	51	225	48
1016	224	401	48
2537	202	1251	48
0	58	1	48
3730	4	363	48
7	224	5	48
279	60	45	48
2776	177	16	48
367	177	98	48
247	176	182	48
21	167	89	48
365	20	283	48
0	7	6	48
398	29	31	48
1	82	116	48
6474	55	1	48
412	57	1	48
443	159	3830	48
353	17	46	48
19	137	17	48
6	61	10	48
1093	5	264	48
1933	224	3315	48
6934	116	1	48
568	183	2	48
164	8	102	48
1506	8	1999	48
21	187	46	48
3	63	47	48
88	171	25	48
526	80	43	48
3773	8	1376	48
2	194	106	48
21	200	0	48
264	53	0	48
37	127	3604	48
1012	225	339	48
11	53	7	48
2300	88	2704	48
894	3	472	48
3604	40	107	48
37	80	1	48
90	38	2256	48
230	58	335	48
190	89	4524	48
6	225	46	48
116	184	1	48
1778	63	104	48
110	2	36	48
45	137	656	48
5	170	0	48
609	61	36	48
6	222	137	48
635	196	1676	48
393	58	11	48
1	52	7	48
2232	47	1044	48
25	22	37	48
46	177	21	48
11	184	393	48
87	150	8	48
46	37	6	48
6328	49	2218	48
35	14	356	48
35	52	84	48
106	57	2256	48
1067	120	70	48
482	194	1794	48
682	107	109	48
6	225	301	48
38	204	14	48
247	170	57	48
762	127	20	48
45	136	3332	48
526	9	2097	48
98	81	775	48
9	33	2	48
71	152	5	48
4638	136	24	48
140	57	137	48
173	16	57	48
0	94	6	48
19	160	17	48
35	204	356	48
71	171	1360	48
682	135	13	48
1661	142	196	48
208	55	0	48
356	23	35	48
472	96	7	48
442	165	3038	48
274	170	5811	48
22	57	1	48
6	32	89	48
68	228	85	48
11	146	7	48
29	16	81	48
442	47	112	48
1	83	489	48
84	225	356	48
66	17	8	48
32	13	340	48
8	228	42	48
1	170	1701	48
5075	137	45	48
1401	96	4951	48
6	23	7	48
110	61	36	48
609	137	690	48
18	224	316	48
2097	193	526	48
61	3	408	48
7	88	1404	48
854	225	34	48
74	37	29	48
3038	200	442	48
1	170	89	48
42	1	8	48
1	171	18	48
18	170	1	48
0	53	21	48
84	58	35	48
225	132	3867	48
98	120	367	48
389	228	1998	48
0	170	682	48
372	3	2704	48
3332	7	45	48
2097	170	526	48
21	170	14	48
5	88	1474	48
28	67	2	48
16	13	36	48
327	53	9	48
751	13	3274	48
102	226	164	48
420	11	2	48
1843	137	2	48
3567	13	100	48
112	185	6264	48
28	193	1835	48
48	135	2	48
2644	185	776	48
1012	5	2097	48
26	169	1	48
139	217	169	48
2	111	9	48
28	63	2	48
1	36	37	48
274	46	345	48
6	170	7	48
345	183	55	48
1658	165	590	48
2232	13	92	48
807	111	252	48
14	135	21	48
137	40	296	48
25	71	11	48
173	85	1176	48
0	225	6	48
9	170	2	48
273	23	1341	48
42	8	8	48
18	4	1	48
6	107	138	48
109	192	682	48
35	113	84	48
130	55	1028	48
1854	165	58	48
2984	31	414	48
1	46	30	48
4889	192	1	48
3	57	1838	48
296	7	370	48
46	224	6	48
58	20	1854	48
239	46	2	48
370	194	296	48
7	227	11	48
0	4	5	48
412	107	15	48
7	37	6	48
565	29	99	48
137	38	540	48
85	70	68	48
1149	80	2	48
1360	107	71	48
300	8	1119	48
362	200	211	48
393	185	11	48
39	171	11	48
32	81	104	48
25	135	37	48
0	20	5	48
9	169	2	48
682	224	0	48
301	192	6	48
401	171	1016	48
239	3	2	48
386	46	1697	48
12	49	2565	48
24	32	4638	48
1066	194	2235	48
110	15	36	48
98	171	169	48
6	196	0	48
6	212	0	48
527	107	1447	48
13	222	6	48
754	89	3207	48
0	13	1	49
1658	165	590	49
712	137	85	49
412	22	1	49
11	165	393	49
0	224	208	49
20	192	6	49
130	170	23	49
872	136	56	49
749	37	1	49
29	16	81	49
1058	22	36	49
0	129	6	49
20	71	108	49
1108	20	1	49
19	12	17	49
264	5	0	49
472	61	13	49
1542	200	68	49
207	33	1	49
239	20	197	49
168	192	122	49
185	46	7	49
685	225	565	49
28	165	2	49
85	70	68	49
21	32	1	49
357	81	60	49
42	198	8	49
13	1	0	49
3	14	56	49
14	170	10	49
12	172	6	49
666	57	3	49
609	165	32	49
203	224	233	49
85	162	84	49
66	80	1119	49
682	135	13	49
600	40	1	49
42	1	8	49
17	196	19	49
3	13	320	49
14	107	26	49
6	20	917	49
356	176	1870	49
381	20	14	49
464	33	85	49
162	127	1404	49
93	162	511	49
7	164	5	49
1268	20	1312	49
70	7	111	49
1508	98	3199	49
294	136	672	49
6960	137	3052	49
213	13	3	49
19	107	184	49
44	7	3	49
905	200	829	49
68	13	85	49
21	153	917	49
218	216	2605	49
68	53	1870	49
213	64	56	49
18	193	1	49
590	176	623	49
1	152	3475	49
6623	71	3110	49
245	37	95	49
5	165	7	49
112	172	2	49
85	13	1005	49
15	46	46	49
1074	13	822	49
917	53	6	49
4749	137	85	49
359	79	28	49
13	34	682	49
198	37	1105	49
94	165	65	49
68	82	1542	49
100	13	1064	49
7	184	4	49
46	223	8	49
1738	183	145	49
1193	5	458	49
6	4	5	49
912	192	85	49
356	73	2445	49
1119	152	66	49
12	4	95	49
2187	107	1	49
1081	75	3426	49
211	223	362	49
35	52	84	49
735	146	105	49
13	170	147	49
8	181	42	49
4678	82	20	49
98	11	367	49
84	58	85	49
388	37	35	49
154	3	3	49
68	176	85	49
1426	195	1307	49
46	52	15	49
367	212	98	49
1972	4	147	49
1904	158	3276	49
30	224	98	49
3276	223	1904	49
775	8	98	49
147	166	13	49
14	192	381	49
1738	46	145	49
245	111	447	49
85	176	720	49
15	162	408	49
94	137	18	49
296	51	370	49
85	40	4012	49
98	224	30	49
137	40	296	49
98	37	30	49
7	164	472	49
682	37	13	49
145	37	1738	49
775	111	98	49
85	20	2445	49
2078	8	594	49
2888	22	3397	49
3881	73	644	49
1	17	30	49
0	212	264	49
3475	107	1	49
47	4	3	49
6	170	7	49
13	132	0	49
393	58	11	49
551	107	0	49
5	3	7	49
5255	127	3108	49
4	20	5	49
1193	225	750	49
1	58	1207	49
1207	61	1	49
4855	4	364	49
119	81	17	49
483	170	37	49
840	14	137	49
593	127	190	49
6391	8	170	49
251	39	9	49
1328	2	617	49
276	32	85	49
0	225	208	49
6	202	487	49
26	165	14	49
8	46	46	49
450	212	5835	49
0	225	6	49
208	225	0	49
6	58	12	49
68	73	85	49
142	161	1	49
14	61	26	49
4	165	20	49
17	117	184	49
6	202	46	49
2252	22	48	49
1542	157	68	49
170	74	1773	49
458	181	1193	49
0	192	61	49
13	20	6	49
1064	7	100	49
565	61	685	49
538	26	682	49
356	146	1870	49
1511	176	130	49
296	136	140	49
840	86	3846	49
1155	85	340	49
98	45	775	49
13	185	682	49
35	4	27	49
0	23	10	49
3736	171	74	49
122	227	0	49
296	195	1422	49
5	37	4	49
1058	47	105	49
356	188	35	49
18	85	31	49
3426	224	1081	49
84	223	356	49
2857	170	85	49
111	224	2752	49
85	13	712	49
1736	81	1713	49
594	6	39	49
682	224	0	49
359	188	52	49
122	170	168	49
21	185	135	49
94	136	18	49
9	107	2	49
85	63	68	49
7	133	6	49
20	46	4	49
78	57	4035	49
199	89	76	49
348	127	4440	49
103	81	1794	49
263	7	3	49
2	139	136	49
247	176	182	49
135	46	6	49
447	172	14	49
364	22	4855	49
2544	98	733	49
208	146	13	49
145	1	37	49
1307	73	1426	49
74	160	1348	49
144	137	2238	49
356	96	2445	49
664	89	335	49
6	171	46	49
6	107	7	49
245	61	95	49
84	58	35	49
44	6	3	49
410	224	233	49
134	212	433	49
143	13	20	49
3274	194	2987	49
6458	118	1859	49
227	1	356	49
839	60	0	49
245	57	82	49
103	146	576	49
45	55	20	49
35	6	356	49
36	176	16	49
5194	176	100	49
10	160	0	49
689	107	1394	49
296	170	140	49
257	225	317	49
682	46	13	49
4	170	7	49
14	20	447	49
24	3	26	49
2565	71	625	49
917	160	21	49
3	185	160	49
7	58	0	49
356	75	79	49
2752	17	111	49
19	159	17	49
10	218	21	49
709	137	551	49
447	135	245	49
242	32	49	49
84	20	35	49
264	53	0	49
276	151	20	49
45	184	108	49
6	225	0	49
273	127	1703	49
110	111	36	49
182	164	37	49
239	184	197	49
902	194	66	49
182	108	37	49
14	61	38	49
14	96	1	49
6	46	0	49
1405	75	275	49
48	164	2132	49
61	13	174	49
356	57	35	49
727	20	593	49
68	160	2445	49
4	61	49	49
35	143	388	49
712	212	235	49
85	209	1870	49
245	86	1	49
47	63	325	49
6	58	13	49
1	70	0	49
1322	54	1870	49
68	157	85	49
2968	37	4102	49
46	224	6	49
2	89	9	49
2132	188	48	49
750	169	1193	49
1143	113	2319	49
356	223	84	49
0	224	839	49
4035	162	78	49
137	192	140	49
716	55	291	49
317	123	257	49
362	222	211	49
26	46	14	49
15	133	83	49
208	78	0	49
1336	162	70	49
208	55	0	49
0	170	682	49
100	137	18	49
1473	54	18	49
1	204	245	49
0	164	60	49
266	136	4876	49
68	71	85	49
202	85	6147	49
6	26	0	49
85	195	68	49
15	188	436	49
1064	73	100	49
21	20	10	49
526	185	339	49
7	20	382	49
2150	15	100	49
46	37	6	49
833	7	42	49
6	143	135	49
39	220	594	49
296	70	1128	49
339	46	526	49
487	227	6	50
15	164	69	50
447	107	1	50
46	224	6	50
70	58	207	50
1542	137	68	50
0	129	6	50
208	53	236	50
15	37	1	50
1	46	1887	50
1	58	0	50
375	143	12	50
1	70	8	50
822	1	1074	50
131	145	988	50
296	47	370	50
89	146	1615	50
721	82	597	50
85	128	68	50
356	188	79	50
12	192	95	50
25	23	57	50
393	204	7	50
19	55	17	50
359	4	28	50
119	137	184	50
296	177	140	50
317	22	836	50
917	74	6	50
478	96	40	50
1094	13	985	50
218	43	652	50
4	192	117	50
833	7	42	50
9	204	2	50
34	225	1239	50
3742	13	60	50
2407	188	2213	50
1527	143	1	50
6	61	917	50
100	136	18	50
682	170	13	50
666	116	3	50
96	212	73	50
0	107	435	50
370	71	296	50
35	13	10	50
12	61	6	50
4	224	34	50
296	50	137	50
26	165	14	50
36	170	16	50
162	183	1404	50
137	40	296	50
0	172	1	50
4889	192	1	50
35	20	10	50
85	186	68	50
85	120	1005	50
35	6	27	50
14	107	1	50
2	22	359	50
4	172	49	50
0	192	61	50
1527	36	701	50
160	135	3	50
785	117	1	50
37	80	1	50
208	61	0	50
88	63	2573	50
5	20	168	50
6892	127	137	50
299	185	22	50
1004	200	1000	50
20	225	6	50
68	81	1542	50
1	9	8	50
13	31	0	50
138	170	89	50
452	53	536	50
10	59	713	50
0	165	682	50
0	212	264	50
320	2	1805	50
4	223	20	50
561	170	1	50
264	100	0	50
6	196	0	50
16	127	2776	50
1854	176	4964	50
2208	126	1489	50
2	216	9	50
212	184	4	50
0	120	11	50
2213	107	2407	50
1064	46	18	50
6	133	0	50
255	15	36	50
720	153	68	50
207	184	70	50
255	96	16	50
467	20	2	50
3355	36	296	50
1521	1	425	50
85	53	68	50
11	184	393	50
364	192	5914	50
208	53	0	50
85	96	68	50
4	58	5	50
341	52	2	50
22	58	4	50
78	200	195	50
68	157	85	50
68	13	85	50
13	37	1080	50
975	55	0	50
2165	58	1916	50
1	52	7	50
10	23	35	50
72	226	844	50
68	160	2445	50
4	178	30	50
68	20	1870	50
203	223	26	50
478	200	15	50
47	135	3	50
16	15	581	50
0	225	6	50
263	22	3	50
2683	178	72	50
2305	202	452	50
253	73	242	50
219	159	137	50
16	146	974	50
1232	4	2648	50
6	194	296	50
74	162	29	50
1239	110	34	50
2131	185	1	50
1580	37	44	50
72	136	2683	50
78	194	5694	50
168	225	647	50
68	176	85	50
63	37	198	50
2	170	90	50
72	224	844	50
237	7	955	50
228	57	2	50
135	61	6	50
988	211	131	50
1202	111	599	50
3029	169	287	50
4	61	49	50
7	184	4	50
38	202	448	50
36	59	340	50
393	41	0	50
844	135	72	50
2	111	9	50
32	162	674	50
168	38	5	50
682	224	0	50
212	37	6	50
362	76	211	50
0	46	208	50
666	107	3	50
8	227	1	50
35	70	10	50
67	152	131	50
183	7	2208	50
6354	137	520	50
142	161	1	50
986	85	891	50
28	146	591	50
2	40	359	50
712	137	85	50
60	107	811	50
131	46	67	50
1	79	2131	50
6	20	487	50
1	165	447	50
375	61	25	50
312	26	11	50
4692	71	92	50
100	13	1064	50
0	224	208	50
2	20	467	50
13	185	682	50
162	98	60	50
4831	193	5419	50
212	9	6	50
688	70	85	50
375	120	95	50
79	4	525	50
480	215	18	50
1074	137	822	50
757	75	0	50
1527	98	1	50
34	58	4	50
2770	52	222	50
440	204	39	50
1163	170	505	50
393	224	7	50
0	13	11	50
1	37	138	50
4	224	34	50
1256	136	370	50
57	137	37	50
2165	189	1916	50
6	34	12	50
100	168	18	50
27	217	35	50
779	61	198	50
45	63	108	50
909	13	606	50
1	211	1527	50
1887	204	1	50
140	20	296	50
682	184	0	50
2363	71	2888	50
4	79	34	50
6	202	46	50
6761	50	70	50
2700	57	8	50
1808	170	0	50
2568	110	1	50
70	37	6705	50
3	14	56	50
74	40	81	50
11	37	0	50
49	226	4	50
452	45	2305	50
1	20	0	50
28	63	2	50
1	6	42	50
2770	26	222	50
58	204	1	50
69	61	15	50
452	96	536	50
3477	137	140	50
776	204	88	50
341	53	52	50
12	53	375	50
393	58	11	50
6689	13	4831	50
356	23	85	50
27	226	781	50
278	61	80	50
6588	137	4271	50
2503	2	113	50
0	193	11	50
992	192	1024	50
6479	37	5655	50
39	170	440	50
2180	60	265	50
100	13	18	50
1336	162	70	50
4	20	22	50
26	14	449	50
0	170	757	50
34	204	4	50
763	57	146	50
125	13	215	50
233	99	482	50
73	36	96	50
236	37	208	50
2324	53	370	50
27	149	35	50
102	16	3	50
14	170	10	50
30	184	4	50
25	218	37	50
1129	8	1	50
46	63	284	50
3	89	14	50
14	113	0	50
1	36	37	50
2526	77	1277	50
853	63	126	50
223	153	1027	50
1784	82	82	50
1615	206	89	50
1024	204	992	50
1916	224	2165	50
20	46	4	50
143	13	20	50
311	13	34	50
4	170	7	50
367	137	0	50
6	226	135	50
195	120	5737	50
2378	194	1	50
659	172	6491	50
39	137	57	50
100	159	18	50
60	61	7	50
7	188	393	50
16	117	51	50
156	147	1568	50
239	196	197	50
1064	7	100	50
652	188	218	50
14	110	26	50
11	146	312	50
88	13	2573	50
5	37	4	50
361	13	1	50
79	212	85	51
393	5	7	51
11	165	393	51
42	23	12	51
1305	188	16	51
1854	64	4964	51
215	40	559	51
98	70	5	51
375	143	12	51
384	59	108	51
393	170	7	51
5101	1	2612	51
12	22	1084	51
1325	13	585	51
1194	184	1379	51
4	224	34	51
6755	13	1422	51
20	170	98	51
73	170	85	51
165	164	32	51
310	120	2912	51
393	192	11	51
3602	143	816	51
179	226	10	51
35	170	4	51
0	120	11	51
0	26	11	51
2495	32	68	51
44	1	275	51
15	53	40	51
39	9	2909	51
124	46	3	51
2608	20	1098	51
67	188	131	51
3	14	188	51
26	14	14	51
393	63	0	51
235	7	85	51
14	188	1	51
945	224	11	51
7	120	0	51
6	20	2346	51
80	216	65	51
70	170	10	51
14	61	26	51
32	64	16	51
4	170	137	51
360	123	121	51
14	225	26	51
235	184	85	51
212	143	6	51
381	20	14	51
10	53	73	51
4090	137	4214	51
85	217	68	51
42	38	12	51
259	20	8	51
412	22	1	51
98	22	20	51
84	155	356	51
16	145	32	51
90	16	197	51
12	165	8	51
540	152	296	51
2279	142	1299	51
438	20	6124	51
319	71	2	51
1108	64	296	51
4386	73	6583	51
11	63	312	51
2123	13	173	51
13	211	29	51
43	153	526	51
142	137	1	51
322	16	607	51
614	37	1854	51
1529	37	148	51
0	172	235	51
13	58	264	51
208	53	0	51
38	81	8	51
10	61	73	51
230	171	300	51
68	157	525	51
89	70	8	51
383	55	443	51
304	120	227	51
939	55	1210	51
63	37	2213	51
42	225	259	51
68	55	1322	51
863	172	1942	51
410	216	203	51
42	185	12	51
0	20	11	51
10	184	73	51
4	223	35	51
16	227	1305	51
787	107	4012	51
179	225	70	51
12	185	42	51
26	72	1028	51
12	189	89	51
7	225	393	51
2205	57	2	51
26	165	14	51
4	58	34	51
3645	147	3571	51
137	55	4	51
12	169	8	51
852	61	3716	51
1942	170	863	51
4390	61	5551	51
1098	227	2608	51
356	50	84	51
35	123	4	51
2	93	319	51
68	186	85	51
38	16	371	51
1012	172	1137	51
2909	53	39	51
2526	212	1277	51
1183	37	131	51
525	224	787	51
264	20	13	51
44	6	3	51
15	159	40	51
12	4	8	51
52	143	359	51
1746	165	49	51
100	80	18	51
14	226	1	51
4	172	49	51
29	59	81	51
665	54	863	51
47	137	56	51
68	13	85	51
14	127	1	51
12	204	42	51
676	159	160	51
1012	53	1137	51
526	20	115	51
3914	32	692	51
525	57	68	51
1412	2	945	51
526	80	43	51
19	55	17	51
68	161	1542	51
68	81	1542	51
8	80	12	51
35	16	4	51
3175	37	25	51
34	13	2549	51
853	63	126	51
68	73	85	51
280	67	525	51
1888	195	11	51
4	97	35	51
1542	137	68	51
652	78	218	51
21	20	10	51
49	45	1746	51
1	37	14	51
152	7	879	51
259	73	42	51
1854	76	2552	51
100	137	18	51
222	61	686	51
10	63	85	51
35	94	79	51
110	111	36	51
74	176	81	51
8	13	12	51
6	61	487	51
856	146	16	51
787	86	712	51
453	60	1362	51
45	20	108	51
2577	3	422	51
121	176	390	51
31	104	452	51
0	224	208	51
12	97	8	51
4	136	5595	51
115	211	526	51
1497	195	903	51
73	143	10	51
2757	185	1918	51
20	71	108	51
398	107	18	51
11	37	0	51
468	59	1001	51
19	142	17	51
22	20	4	51
503	58	393	51
218	45	3982	51
1506	8	1999	51
533	137	18	51
10	20	73	51
4	64	137	51
4	172	1393	51
14	61	26	51
233	10	219	51
73	20	10	51
98	192	0	51
370	120	296	51
10	218	21	51
12	189	95	51
131	143	1183	51
519	9	2089	51
4948	40	1293	51
146	170	2	51
35	61	27	51
6854	13	140	51
903	57	1497	51
264	58	0	51
686	55	222	51
185	147	233	51
103	114	1772	51
11	46	141	51
227	73	304	51
26	61	481	51
239	224	309	51
157	67	5018	51
4	192	35	51
1256	170	140	51
296	51	370	51
84	136	787	51
859	63	2549	51
79	81	781	51
86	126	1013	51
106	38	9	51
38	37	12	51
137	217	540	51
92	171	93	51
4	63	370	51
1496	152	10	51
74	45	81	51
0	170	7	51
38	224	8	51
230	4	424	51
10	170	1	51
15	20	906	51
309	79	239	51
12	53	375	51
26	86	14	51
6	202	487	51
1393	23	4	51
68	107	3461	51
8	185	12	51
393	172	11	51
16	117	36	51
28	3	2	51
545	153	1665	51
120	184	13	51
26	224	1	51
70	218	179	51
131	46	67	51
1312	127	1268	51
85	132	68	51
27	89	35	51
17	40	1799	51
14	169	1	51
393	224	7	51
4	184	35	51
230	183	424	51
176	107	4	51
10	170	179	51
682	170	13	51
2305	170	452	51
296	155	140	51
4	223	22	51
29	23	13	51
453	145	223	51
73	228	10	51
140	63	137	51
9	137	2	51
7	113	393	51
49	40	1256	51
10	188	27	51
452	36	2305	51
1496	13	10	51
870	225	595	51
79	164	35	51
27	172	35	51
763	36	55	51
95	20	12	51
1322	137	68	51
9	111	2	51
1542	107	68	51
393	58	11	51
4	13	137	51
137	129	39	51
393	55	503	51
0	155	7	51
2742	127	156	51
13	185	682	51
14	121	381	51
127	184	219	51
16	151	110	51
393	4	503	51
3257	113	1240	51
2	127	1068	51
4	188	137	51
68	161	85	51
87	162	8	51
100	127	18	51
686	81	222	51
3257	111	107	51
1137	61	1012	51
264	20	13	51
39	204	2046	51
14	170	10	51
1999	132	1506	51
32	13	16	51
3	217	188	51
132	192	15	51
13	37	120	51
44	53	3	51
12	162	8	51
1497	55	82	51
12	185	42	51
34	113	4	51
35	86	27	51
35	145	4	51
63	13	70	51
109	15	0	51
339	46	526	51
12	46	42	51
359	170	52	51
487	58	6	51
119	57	17	51
10	223	70	51
447	192	1	51
73	188	10	51
148	226	1529	51
137	71	296	51
3158	224	1822	51
1967	168	24	51
296	177	140	51
393	20	60	51
40	165	15	51
219	33	137	51
0	216	23	51
2	67	1068	51
526	170	339	51
239	225	112	51
28	162	2	51
237	55	955	51
141	13	11	51
273	63	2338	51
13	170	264	51
49	227	4	51
12	184	42	51
787	166	227	51
1542	162	68	52
137	162	140	52
1444	185	485	52
68	51	1005	52
195	40	566	52
1971	107	232	52
269	137	373	52
27	137	10	52
170	71	55	52
566	96	195	52
44	45	3	52
248	183	600	52
7	188	393	52
1	216	8	52
791	159	438	52
98	94	20	52
4070	136	92	52
68	85	85	52
37	153	1131	52
279	212	384	52
142	26	525	52
12	46	39	52
5520	26	3706	52
0	170	7	52
10	160	0	52
13	37	7	52
26	165	12	52
664	4	66	52
466	152	61	52
2384	14	116	52
452	52	18	52
166	4	121	52
14	127	1	52
156	191	237	52
1	158	1527	52
220	171	3095	52
246	71	155	52
6447	204	4538	52
4	166	30	52
32	64	16	52
211	53	362	52
7	31	20	52
185	57	11	52
32	81	16	52
248	116	1	52
49	170	4	52
0	188	264	52
2284	204	92	52
195	99	566	52
3	40	154	52
137	13	4	52
769	32	173	52
35	170	4	52
181	36	171	52
49	73	409	52
7	80	0	52
361	169	353	52
156	75	237	52
1542	22	68	52
93	57	92	52
0	22	235	52
73	188	10	52
954	81	452	52
1393	13	49	52
167	168	15	52
393	81	7	52
73	58	10	52
71	224	5	52
44	165	3	52
407	81	3644	52
44	151	213	52
1178	107	991	52
393	185	503	52
20	170	98	52
3	13	2647	52
2752	17	111	52
414	111	95	52
873	119	8	52
2271	7	35	52
68	13	85	52
73	228	10	52
533	137	18	52
18	89	452	52
3408	197	595	52
2677	53	198	52
12	160	26	52
3	165	164	52
2472	6	284	52
326	159	2	52
2711	152	452	52
119	222	19	52
165	179	32	52
182	63	107	52
605	196	450	52
254	63	15	52
389	19	99	52
13	220	264	52
137	63	140	52
7	120	0	52
370	137	296	52
1256	7	137	52
361	227	14	52
28	38	2	52
398	55	18	52
3	14	44	52
296	177	140	52
3	81	1759	52
0	14	4	52
1971	37	70	52
3723	159	595	52
12	162	26	52
42	185	12	52
13	61	10	52
157	67	5018	52
421	53	1093	52
227	57	68	52
540	70	137	52
730	137	10	52
14	37	1	52
7	145	0	52
185	222	11	52
0	20	5	52
72	170	131	52
28	57	2	52
119	146	151	52
85	29	68	52
1129	8	1	52
1098	227	2608	52
566	57	195	52
241	55	9	52
217	209	49	52
444	116	61	52
362	76	211	52
39	45	12	52
4	172	49	52
246	195	1692	52
168	53	5	52
111	202	2752	52
1073	40	1858	52
283	200	365	52
139	170	0	52
4	224	35	52
87	81	716	52
0	53	7	52
137	73	4	52
387	137	61	52
264	85	13	52
4090	137	4214	52
540	7	137	52
92	15	1044	52
3651	13	3261	52
785	146	1	52
296	47	370	52
173	136	182	52
384	64	108	52
70	135	2268	52
452	195	536	52
6044	170	3602	52
1093	222	421	52
255	195	110	52
362	222	211	52
116	145	2384	52
1278	46	4612	52
5	58	168	52
0	196	1	52
66	5	8	52
42	165	38	52
393	58	11	52
11	165	393	52
430	160	384	52
83	162	167	52
1858	120	1073	52
3996	162	450	52
65	194	31	52
2	20	9	52
13	170	4	52
2052	126	87	52
475	224	31	52
127	111	64	52
505	20	1163	52
5900	57	79	52
4	184	85	52
79	89	525	52
140	7	137	52
44	71	3	52
2516	3	138	52
3	14	56	52
0	204	11	52
11	188	393	52
9	216	324	52
393	80	7	52
100	153	31	52
198	5	2677	52
590	38	623	52
1096	46	429	52
8	227	1	52
140	57	137	52
4	97	35	52
8	38	66	52
16	96	110	52
14	61	26	52
21	170	79	52
47	135	3	52
138	162	2516	52
2268	64	70	52
14	37	6	52
140	13	137	52
300	225	664	52
393	14	11	52
4025	55	2335	52
48	168	2	52
49	185	1393	52
9	137	2	52
68	111	85	52
456	195	31	52
374	20	17	52
8	80	12	52
1115	81	146	52
786	137	110	52
97	202	1157	52
1268	170	1312	52
110	53	270	52
441	63	282	52
236	89	0	52
452	226	31	52
2985	189	172	52
35	107	4	52
1	70	8	52
332	71	107	52
538	170	6	52
26	133	12	52
362	13	211	52
6	74	14	52
85	137	68	52
10	61	73	52
26	137	1	52
1527	224	701	52
14	94	26	52
4	2	13	52
1312	120	1268	52
2568	129	1	52
137	146	296	52
525	192	3331	52
846	38	108	52
1312	61	1268	52
10	61	73	52
11	165	185	52
445	193	104	52
212	143	6	52
20	58	7	52
26	86	14	52
595	89	3723	52
14	170	361	52
4	185	371	52
2	13	359	52
1013	13	45	52
11	165	0	52
282	224	441	52
254	55	15	52
154	142	3	52
19	194	17	52
28	3	2	52
79	188	85	52
49	171	4	52
396	13	1	52
26	170	14	52
243	71	2582	52
38	72	42	52
16	114	36	52
0	127	4	52
353	5	6360	52
34	63	49	52
1527	143	1	52
6	80	538	52
371	53	4	52
12	185	26	52
370	71	296	52
236	61	264	52
3211	197	52	52
595	52	3408	52
1131	61	37	52
362	46	211	52
540	8	137	52
1507	194	130	52
12	185	42	52
79	20	85	52
171	172	181	52
45	55	20	52
4	76	137	52
48	31	9	52
1858	93	1073	52
49	127	34	52
264	100	0	52
859	13	2549	52
45	206	108	52
60	212	312	52
0	176	4	52
393	63	0	52
45	71	108	52
12	152	8	52
2276	55	9	52
7	113	0	52
631	216	6402	52
2276	64	9	52
10	53	73	52
49	111	217	52
13	184	27	52
372	164	113	52
12	13	8	52
0	170	7	52
2608	20	1098	52
421	58	114	52
68	157	85	52
218	159	63	52
264	185	236	52
1163	72	505	52
104	13	1396	52
285	218	2933	53
3	185	160	53
311	2	1239	53
5	166	2177	53
525	224	712	53
1632	137	575	53
2984	7	39	53
39	185	12	53
21	168	12	53
11	55	7	53
42	218	1416	53
393	5	7	53
2551	137	133	53
6	143	12	53
6	13	137	53
11	198	0	53
5143	141	202	53
841	176	947	53
275	20	3	53
1632	166	575	53
206	224	14	53
89	88	2388	53
393	137	503	53
76	200	2276	53
280	153	85	53
1	46	61	53
393	2	503	53
8	57	2052	53
4191	15	0	53
118	192	140	53
593	145	558	53
0	183	80	53
7	188	393	53
143	13	20	53
45	22	20	53
19	136	17	53
393	46	7	53
4	13	0	53
37	55	1893	53
0	13	5	53
356	8	68	53
1217	165	4711	53
4750	64	540	53
21	129	1248	53
566	9	195	53
137	146	296	53
410	61	14	53
12	164	6	53
79	133	411	53
2614	20	117	53
370	71	296	53
846	1	108	53
2052	33	8	53
348	13	1418	53
140	7	137	53
1	58	650	53
0	89	25	53
791	71	438	53
6	13	12	53
35	170	21	53
6	20	25	53
272	99	280	53
601	216	280	53
87	87	8	53
4191	107	5	53
11	188	393	53
98	225	80	53
12	53	39	53
27	137	10	53
34	71	491	53
144	96	1195	53
362	120	122	53
140	146	137	53
418	184	34	53
34	225	1239	53
853	146	126	53
198	153	817	53
335	184	1361	53
127	53	64	53
62	85	464	53
1239	61	311	53
14	133	1	53
280	107	85	53
0	224	11	53
558	58	593	53
160	212	3	53
14	37	206	53
238	57	824	53
416	188	1	53
2984	137	82	53
3	13	333	53
126	59	947	53
55	40	4756	53
217	57	628	53
0	51	25	53
4711	224	1217	53
1	58	0	53
1644	22	401	53
68	157	85	53
7	225	393	53
60	61	7	53
579	7	198	53
3	14	56	53
208	53	0	53
168	89	7091	53
68	73	85	53
45	63	108	53
4196	162	1315	53
12	53	10	53
11	165	393	53
85	61	280	53
1239	110	34	53
0	193	11	53
38	53	6	53
3546	170	75	53
78	200	172	53
325	37	1162	53
85	57	79	53
253	137	2375	53
503	36	393	53
2915	133	471	53
393	14	11	53
154	3	3	53
40	53	132	53
82	152	1002	53
650	189	1	53
259	165	38	53
949	8	5	53
11	61	0	53
356	225	411	53
590	76	1654	53
8	216	1	53
332	71	107	53
25	31	924	53
85	133	68	53
12	165	21	53
144	170	1	53
536	146	65	53
280	3	84	53
42	137	200	53
